Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3,month,day,Total_power_use
3.374,0.046,237.19,15.0,0,0,18,10,8,18
1.27,0.124,241.35,5.2,0,0,18,8,17,18
0.29,0.07,237.27,1.2,0,0,0,6,1,0
0.744,0.0,238.84,3.0,0,0,0,10,29,0
0.41,0.086,242.21,1.6,0,1,0,4,7,1
0.234,0.048,238.2,1.0,0,0,0,5,29,0
0.206,0.08,234.72,1.0,0,0,0,7,21,0
1.372,0.094,239.51,5.6,0,0,18,12,10,18
0.434,0.098,244.39,1.8,0,2,1,5,11,3
1.416,0.088,242.15,5.8,0,1,18,2,12,19
0.414,0.254,243.36,2.0,1,0,0,6,18,1
1.68,0.082,240.19,7.0,0,0,18,2,7,18
3.666,0.348,234.89,15.6,37,0,0,1,10,37
0.274,0.132,239.96,1.2,0,0,1,6,27,1
1.292,0.266,240.21,5.4,0,1,1,3,14,2
1.612,0.098,242.76,6.6,0,0,18,2,1,18
0.212,0.0,240.74,1.0,0,0,1,8,19,1
0.488,0.212,241.13,2.2,0,1,0,3,15,1
0.082,0.0,242.53,0.2,0,0,1,8,16,1
0.226,0.098,235.34,1.0,0,0,0,5,1,0
0.664,0.176,239.34,3.0,0,1,1,6,6,2
2.87,0.234,237.57,13.0,21,2,17,4,3,40
0.61,0.0,244.94,2.4,0,0,0,3,31,0
0.504,0.104,240.85,2.2,0,0,1,2,25,1
0.672,0.278,239.84,3.0,0,2,1,7,11,3
1.138,0.146,243.51,4.6,0,0,2,7,18,2
1.428,0.066,238.99,6.0,0,0,18,6,12,18
1.384,0.048,245.02,5.6,0,0,18,12,15,18
1.286,0.26,238.96,5.4,0,1,0,3,14,1
1.394,0.544,242.46,6.2,0,1,13,7,3,14
0.324,0.254,238.91,1.6,0,1,1,6,26,2
1.726,0.212,243.57,7.2,0,0,18,3,9,18
1.5,0.19,241.06,6.2,0,1,18,8,28,19
1.576,0.0,247.27,6.4,0,0,19,1,7,19
3.546,0.0,238.31,14.8,0,0,17,12,19,17
0.246,0.0,238.24,1.2,0,0,1,6,8,1
3.204,0.13,237.17,13.4,2,0,17,1,31,19
0.366,0.064,242.21,1.6,0,0,0,11,21,0
0.352,0.232,241.39,1.8,0,1,0,9,23,1
0.274,0.0,243.47,1.2,0,0,0,12,19,0
0.82,0.0,245.46,3.6,0,0,0,12,4,0
0.328,0.12,236.29,1.6,0,0,0,7,20,0
1.28,0.048,239.17,5.2,0,0,18,10,17,18
3.708,0.07,242.49,15.2,0,0,18,12,29,18
0.618,0.1,241.21,2.6,0,1,1,2,11,2
0.222,0.102,241.45,1.0,0,1,0,7,4,1
0.252,0.0,240.91,1.0,0,0,1,10,8,1
2.79,0.062,235.33,11.8,0,0,0,12,19,0
0.422,0.048,243.09,2.0,0,0,0,11,3,0
1.786,0.066,240.02,7.4,0,0,17,4,4,17
0.254,0.246,243.25,1.6,0,0,0,8,26,0
0.274,0.114,241.5,1.2,0,0,0,8,23,0
2.874,0.0,237.18,12.0,0,0,17,1,16,17
0.414,0.108,240.24,1.8,0,1,1,10,15,2
1.458,0.0,245.43,5.8,0,0,19,1,16,19
0.252,0.0,242.19,1.2,0,0,1,6,8,1
0.322,0.0,242.18,1.2,0,0,1,10,5,1
0.274,0.224,238.19,1.4,0,0,0,7,30,0
0.324,0.074,241.03,1.4,0,2,0,1,6,2
1.242,0.088,234.0,5.2,0,0,17,7,17,17
1.456,0.354,239.65,6.2,0,1,18,8,15,19
1.436,0.08,238.56,6.0,0,1,18,5,12,19
1.308,0.078,234.71,5.6,0,0,17,11,2,17
0.234,0.116,242.17,1.0,0,1,1,10,3,2
0.398,0.1,244.05,1.6,1,0,0,11,16,1
1.812,0.272,238.21,7.6,0,1,18,2,19,19
0.082,0.0,241.57,0.2,0,0,1,8,15,1
1.506,0.086,242.68,6.2,0,0,18,1,15,18
0.214,0.0,234.17,1.0,0,0,0,5,30,0
1.572,0.056,241.72,6.4,0,0,18,7,13,18
0.298,0.072,244.08,1.2,0,0,0,1,9,0
2.282,0.132,243.05,9.8,0,0,19,12,27,19
0.294,0.09,243.58,1.2,0,0,0,3,10,0
0.298,0.21,241.02,1.4,0,0,0,6,4,0
1.676,0.086,242.79,7.0,1,0,18,10,20,19
1.74,0.0,234.74,7.4,0,0,0,1,16,0
3.108,0.116,241.28,13.4,0,28,18,2,22,46
0.318,0.104,246.03,1.4,0,0,0,2,14,0
1.26,0.0,237.7,5.2,0,1,17,11,2,18
1.1,0.0,241.97,4.6,0,0,1,5,31,1
0.142,0.0,243.63,0.6,0,0,1,8,20,1
4.306,0.218,239.16,18.0,0,0,18,12,23,18
0.35,0.116,242.24,1.4,0,0,1,5,4,1
1.312,0.048,240.82,5.4,0,0,18,4,13,18
2.732,0.284,237.77,11.6,1,1,29,6,20,31
1.936,0.056,238.2,8.0,0,0,0,12,27,0
0.618,0.062,245.05,2.4,0,0,0,12,24,0
0.342,0.048,248.3,1.4,0,0,0,2,16,0
1.652,0.204,239.7,7.0,0,0,18,5,8,18
0.684,0.11,243.0,2.8,0,0,0,7,27,0
1.86,0.094,234.93,7.8,0,0,18,2,14,18
1.482,0.054,243.79,6.0,0,0,19,4,20,19
1.982,0.162,240.3,8.2,0,1,17,3,26,18
0.204,0.056,237.58,0.8,0,0,0,10,3,0
0.394,0.268,251.19,1.8,0,1,0,12,24,1
0.69,0.228,242.43,3.0,0,1,1,6,29,2
1.058,0.0,242.62,4.6,0,0,0,1,27,0
1.998,0.158,238.21,8.4,0,5,0,11,21,5
0.29,0.082,244.14,1.2,0,1,0,1,15,1
0.142,0.0,240.92,0.6,0,0,1,10,2,1
0.142,0.0,242.44,0.6,0,0,0,7,6,0
2.928,0.352,234.6,12.6,1,0,18,12,27,19
0.24,0.246,241.21,1.4,0,2,1,8,9,3
0.344,0.0,238.96,1.8,0,0,0,7,30,0
0.236,0.0,242.01,1.0,0,0,1,4,14,1
0.278,0.208,244.18,1.4,0,1,1,7,29,2
1.152,0.1,237.04,4.8,0,0,0,11,18,0
3.678,0.126,243.13,15.0,0,37,18,11,30,55
0.48,0.236,241.65,2.4,0,1,0,4,23,1
1.676,0.196,236.83,7.0,1,0,17,11,2,18
0.44,0.18,241.6,3.0,0,0,0,7,9,0
1.388,0.09,241.02,5.6,0,0,18,11,21,18
0.904,0.156,238.1,4.0,0,0,0,3,11,0
0.536,0.0,240.93,2.2,0,0,1,9,14,1
0.312,0.1,242.29,1.2,0,2,1,5,23,3
1.266,0.0,239.56,5.2,0,0,18,6,9,18
0.256,0.0,239.86,1.2,0,0,0,11,25,0
0.234,0.0,246.82,0.8,0,0,0,11,23,0
0.19,0.096,239.6,0.8,0,0,0,8,29,0
0.272,0.0,244.19,1.2,0,0,1,5,5,1
0.314,0.236,242.23,1.6,0,1,1,9,29,2
1.574,0.208,241.94,6.4,1,0,19,6,27,20
0.352,0.126,243.22,1.4,0,0,1,4,23,1
0.22,0.098,236.61,1.0,0,1,0,5,8,1
1.512,0.046,238.61,6.4,1,0,17,2,22,18
0.332,0.14,242.5,1.6,0,0,1,7,3,1
2.182,0.0,235.07,9.2,1,1,17,3,18,19
3.47,0.214,237.46,14.6,0,0,17,2,11,17
0.26,0.264,243.35,1.4,0,0,0,8,9,0
1.296,0.0,240.58,5.4,0,0,18,3,21,18
0.53,0.214,240.1,2.4,0,1,0,7,28,1
4.526,0.076,235.75,19.6,35,1,1,2,7,37
0.254,0.0,243.53,1.2,0,0,0,2,5,0
2.676,0.188,238.46,11.2,0,0,18,10,12,18
0.43,0.178,240.9,1.8,0,0,1,5,10,1
1.76,0.082,241.9,7.4,0,0,26,6,3,26
1.296,0.188,238.59,5.4,0,0,11,9,14,11
0.42,0.242,243.21,2.0,0,1,0,3,30,1
3.058,0.13,239.76,13.0,0,25,18,6,10,43
0.214,0.0,238.5,0.8,0,0,0,3,23,0
2.476,0.62,237.33,10.8,0,1,18,10,5,19
3.088,0.32,236.2,13.2,0,0,18,9,16,18
0.638,0.12,240.13,4.4,5,1,0,5,5,6
0.224,0.0,239.66,1.0,0,0,0,12,8,0
2.068,0.338,245.78,8.4,0,0,29,1,16,29
0.632,0.104,244.08,2.6,0,0,1,11,8,1
0.22,0.0,243.78,0.8,0,0,0,2,28,0
0.146,0.0,239.0,0.6,0,0,1,9,10,1
0.316,0.11,248.91,1.2,0,0,0,2,4,0
0.476,0.356,243.77,2.4,0,2,0,10,11,2
0.122,0.0,239.5,0.6,0,0,0,4,18,0
1.374,0.1,239.2,5.6,0,0,18,4,11,18
0.404,0.346,240.82,2.2,0,2,1,7,18,3
0.274,0.116,237.75,1.2,0,0,0,6,29,0
0.292,0.086,240.08,1.2,0,0,0,4,13,0
1.63,0.132,240.05,6.8,0,0,18,2,23,18
0.402,0.058,237.5,1.8,0,0,3,5,5,3
1.55,0.088,237.86,6.6,0,0,18,4,19,18
0.178,0.148,238.8,0.8,0,0,0,8,21,0
0.488,0.248,243.58,2.2,0,2,0,12,9,2
0.334,0.104,246.07,1.4,0,0,0,2,20,0
1.466,0.196,241.45,6.0,0,0,18,11,12,18
0.162,0.062,242.63,0.8,0,0,1,9,5,1
0.322,0.082,236.72,1.4,0,0,0,5,18,0
0.216,0.0,240.71,0.8,0,0,0,2,28,0
0.268,0.0,241.97,1.0,0,0,1,4,7,1
1.096,0.0,232.25,4.6,0,0,16,8,2,16
0.306,0.142,240.97,1.4,0,0,0,8,29,0
0.23,0.0,243.51,1.0,0,0,0,2,13,0
0.392,0.0,242.66,1.8,0,0,0,1,14,0
2.608,0.054,235.84,11.0,37,1,0,5,30,38
1.346,0.07,239.19,5.6,0,0,18,10,8,18
0.232,0.0,246.67,1.0,0,0,0,3,29,0
0.362,0.09,242.9,1.6,0,1,0,4,15,1
0.254,0.126,239.34,1.2,0,0,0,7,15,0
2.078,0.076,238.26,8.6,1,0,18,10,20,19
3.744,0.078,237.56,15.8,0,0,17,2,11,17
0.806,0.096,238.91,3.4,0,0,0,4,27,0
0.08,0.0,240.71,0.2,0,0,1,8,30,1
0.366,0.15,243.8,1.8,0,1,0,3,20,1
1.562,0.058,240.53,6.6,0,0,17,11,11,17
1.32,0.0,241.0,5.4,0,0,19,4,9,19
0.196,0.108,234.49,1.0,0,0,0,8,7,0
1.864,0.0,241.97,7.6,0,0,18,2,13,18
0.324,0.0,242.58,1.4,1,0,0,11,18,1
0.304,0.09,243.65,1.2,0,2,1,10,5,3
2.2,0.274,239.91,9.6,0,0,0,5,26,0
1.442,0.09,239.62,6.0,0,0,19,5,19,19
1.244,0.0,233.79,5.2,0,0,17,5,4,17
0.466,0.186,242.74,2.2,0,0,0,1,18,0
2.658,0.0,240.05,11.0,1,0,17,11,28,18
1.434,0.302,239.2,6.0,0,0,0,2,9,0
0.342,0.216,238.47,1.6,0,0,1,7,13,1
0.18,0.0,242.58,0.8,0,0,1,9,14,1
1.404,0.31,234.34,6.0,0,1,17,6,28,18
0.346,0.11,240.73,1.4,0,0,0,5,2,0
0.384,0.218,239.87,1.8,0,0,0,4,13,0
0.374,0.102,244.6,1.6,0,1,0,1,3,1
0.238,0.0,242.56,1.0,0,0,1,4,3,1
1.36,0.058,234.68,5.8,0,0,17,5,7,17
1.59,0.176,239.77,6.6,1,2,18,6,16,21
1.46,0.056,239.88,6.0,0,0,17,12,24,17
0.084,0.0,243.5,0.2,0,0,0,8,23,0
0.27,0.104,242.48,1.2,0,1,0,7,5,1
0.394,0.19,248.11,1.8,0,1,0,1,9,1
0.524,0.09,241.55,2.2,0,0,0,11,2,0
0.266,0.12,240.47,1.2,0,2,0,7,27,2
4.228,0.38,235.19,18.2,0,28,17,3,27,45
0.344,0.072,242.35,1.4,0,0,1,5,2,1
0.272,0.0,243.21,1.2,0,0,1,5,19,1
4.004,0.184,238.95,16.6,0,37,18,2,4,55
2.66,0.148,241.09,11.6,0,0,17,4,1,17
0.296,0.054,244.35,1.4,0,0,0,12,2,0
1.324,0.2,235.0,5.6,0,0,17,8,3,17
1.952,0.0,237.94,8.2,0,0,18,2,19,18
0.496,0.0,238.89,2.0,0,0,0,3,1,0
0.24,0.11,241.47,1.0,0,0,0,6,23,0
2.142,0.0,236.53,9.0,0,0,0,11,23,0
0.268,0.066,244.11,1.0,0,0,0,1,13,0
0.236,0.108,241.92,1.0,0,1,1,7,28,2
1.372,0.0,240.53,5.6,1,0,19,12,7,20
0.266,0.0,242.62,1.2,0,0,0,10,12,0
0.244,0.108,242.93,1.0,0,1,1,9,8,2
0.316,0.256,243.51,1.6,0,0,1,7,6,1
0.516,0.362,244.94,2.6,0,1,0,1,28,1
0.208,0.102,241.1,1.0,0,1,0,9,16,1
0.3,0.096,241.35,1.2,0,2,0,9,30,2
0.338,0.24,239.87,1.6,0,2,1,7,7,3
1.36,0.064,239.04,5.6,0,2,19,4,30,21
0.24,0.0,243.42,1.0,0,0,1,4,3,1
1.116,0.0,232.07,4.8,0,0,16,7,24,16
2.786,0.172,240.2,11.6,0,2,17,1,16,19
0.338,0.178,236.22,1.6,0,2,1,8,31,3
1.794,0.256,241.74,7.4,0,1,19,1,12,20
1.3,0.082,239.85,5.4,0,0,19,9,30,19
0.342,0.226,239.55,1.6,0,1,1,7,5,2
1.416,0.0,245.88,5.6,0,0,20,1,4,20
0.238,0.11,239.83,1.0,0,0,0,7,18,0
1.336,0.082,241.38,5.4,0,0,18,11,21,18
0.35,0.052,245.27,1.4,0,0,0,12,25,0
1.36,0.078,239.2,5.6,0,1,19,10,14,20
1.362,0.174,241.44,5.8,0,0,0,12,29,0
0.218,0.0,239.89,1.2,0,0,0,9,22,0
0.368,0.196,243.57,1.6,0,1,0,3,13,1
0.916,0.23,239.37,4.0,0,0,12,8,7,12
0.51,0.352,244.37,2.4,0,1,0,3,4,1
2.176,0.184,238.07,9.2,0,0,18,4,22,18
0.94,0.142,243.46,3.8,0,0,1,10,13,1
4.062,0.438,238.28,17.0,39,1,18,8,24,58
2.682,0.136,243.18,11.0,39,0,0,6,8,39
0.332,0.154,245.87,1.6,0,0,0,1,5,0
0.206,0.0,243.56,1.0,0,0,1,9,21,1
1.354,0.048,240.94,5.6,0,0,18,8,28,18
0.33,0.156,242.25,1.4,0,0,0,1,25,0
1.364,0.084,236.63,5.8,0,0,0,12,8,0
0.374,0.204,242.71,1.8,0,1,0,2,13,1
2.694,0.408,239.13,11.4,39,1,1,9,12,41
1.314,0.0,236.39,5.4,0,0,17,4,3,17
0.46,0.084,240.81,1.8,0,1,0,1,31,1
0.95,0.142,246.76,4.0,0,0,0,12,1,0
0.998,0.112,238.66,4.4,0,1,0,6,13,1
0.872,0.15,245.32,3.6,0,0,0,12,23,0
0.456,0.14,238.59,2.0,0,0,0,1,2,0
0.392,0.178,238.81,1.8,0,0,0,2,25,0
0.298,0.0,239.87,1.4,0,0,0,10,10,0
0.446,0.0,242.96,2.0,0,0,1,5,5,1
0.24,0.0,236.13,1.0,0,0,1,5,4,1
1.576,0.164,240.83,6.6,0,1,19,4,11,20
2.794,0.0,244.97,11.4,39,0,0,3,18,39
0.46,0.326,243.51,2.2,0,1,1,6,21,2
0.344,0.09,246.76,1.4,0,0,0,12,25,0
2.11,0.13,242.17,8.6,0,1,18,11,9,19
1.276,0.156,231.81,5.4,0,0,17,5,14,17
0.228,0.0,245.93,1.0,0,0,0,3,29,0
2.162,0.278,239.95,9.0,0,2,18,5,16,20
0.176,0.074,240.28,0.8,0,0,0,9,4,0
0.458,0.05,243.79,2.0,0,0,1,5,9,1
0.144,0.0,241.51,0.6,0,0,0,7,13,0
0.45,0.218,246.29,2.0,0,0,0,12,17,0
0.154,0.0,238.7,0.8,0,0,0,4,15,0
0.24,0.068,237.86,1.2,0,1,0,7,3,1
1.4,0.11,240.04,5.8,0,0,17,12,5,17
0.374,0.114,245.02,1.6,2,2,0,9,18,4
0.174,0.0,241.66,0.8,0,0,0,6,15,0
0.276,0.048,240.43,1.2,0,0,0,2,14,0
0.258,0.264,237.94,1.4,0,1,1,8,27,2
0.372,0.088,244.9,1.6,0,0,0,12,3,0
0.296,0.144,245.51,1.4,0,0,0,1,9,0
0.544,0.0,241.37,2.2,0,0,0,3,3,0
2.958,0.302,241.79,12.2,0,39,1,1,30,40
2.21,0.072,239.64,9.2,0,0,18,11,26,18
0.194,0.0,241.2,0.8,0,0,0,6,9,0
3.75,0.252,239.9,15.6,0,39,19,11,4,58
0.324,0.104,242.71,1.4,0,1,0,5,2,1
0.512,0.308,244.61,2.4,0,1,1,1,4,2
0.264,0.124,242.06,1.2,0,0,0,9,7,0
1.41,0.0,238.33,5.8,0,1,17,11,21,18
1.388,0.0,240.0,5.8,0,0,17,4,4,17
0.246,0.056,245.88,1.0,0,0,0,12,18,0
1.132,0.0,238.75,5.0,0,0,0,3,15,0
0.484,0.058,247.61,2.2,0,0,0,1,1,0
1.294,0.212,243.32,5.4,0,4,0,12,9,4
0.294,0.0,239.37,1.2,0,0,0,10,18,0
4.096,0.0,234.51,17.4,0,37,1,1,27,38
1.406,0.282,234.99,6.0,0,1,16,4,23,17
1.584,0.322,240.44,6.6,0,1,18,5,30,19
0.26,0.054,240.76,1.2,0,1,0,4,9,1
0.168,0.14,240.2,0.8,0,1,0,8,20,1
0.194,0.0,242.78,0.8,0,0,1,7,1,1
0.626,0.102,242.04,3.0,0,0,1,5,11,1
2.206,0.086,240.97,9.4,0,1,0,12,17,1
0.224,0.0,245.46,1.0,0,0,0,2,11,0
2.236,0.0,238.34,9.4,0,0,0,12,10,0
1.39,0.208,239.51,5.8,0,0,19,6,6,19
1.782,0.088,244.55,7.2,0,0,18,1,14,18
0.272,0.11,240.01,1.2,0,0,1,8,13,1
0.428,0.0,239.52,1.8,0,0,1,4,23,1
2.978,0.44,234.02,12.8,0,0,0,1,10,0
0.996,0.092,239.04,4.2,0,0,0,3,27,0
0.286,0.078,241.26,1.2,0,2,0,6,9,2
1.994,0.102,239.26,8.4,0,0,0,12,27,0
0.808,0.312,242.34,3.6,0,1,0,7,30,1
0.112,0.0,237.95,0.6,0,0,0,5,4,0
0.36,0.088,243.53,1.4,0,0,0,1,7,0
0.556,0.0,243.98,2.2,0,0,1,9,24,1
0.436,0.228,242.52,2.0,0,0,1,1,22,1
0.682,0.062,241.55,2.8,0,0,0,10,29,0
1.612,0.0,239.26,6.6,0,0,1,3,16,1
0.532,0.346,245.23,2.6,0,2,0,12,7,2
1.296,0.0,239.81,5.4,0,0,17,4,1,17
1.554,0.358,240.18,6.6,0,2,18,4,5,20
1.42,0.076,244.79,5.8,0,0,19,3,26,19
1.388,0.052,239.44,5.8,0,0,1,10,2,1
1.052,0.234,239.69,6.0,0,11,0,6,6,11
3.998,0.0,236.38,16.8,2,0,17,2,12,19
1.764,0.104,244.13,7.2,0,0,19,2,10,19
0.972,0.14,242.38,4.0,0,0,12,4,14,12
0.226,0.112,238.21,1.0,0,0,0,6,26,0
3.848,0.536,236.77,16.6,0,1,18,10,31,19
1.444,0.33,240.09,6.0,0,2,18,9,7,20
1.89,0.074,242.47,7.8,1,0,18,2,5,19
1.928,0.228,240.33,8.0,0,1,18,9,17,19
0.488,0.096,238.48,2.0,0,0,1,7,11,1
1.456,0.09,245.81,5.8,0,0,19,5,14,19
0.39,0.16,235.31,1.8,0,0,1,6,2,1
0.314,0.112,244.3,1.4,0,1,1,3,27,2
0.344,0.096,240.05,1.4,0,0,1,6,17,1
0.332,0.068,246.9,1.4,0,0,0,2,9,0
1.554,0.078,238.65,6.4,0,0,0,12,30,0
3.656,0.0,234.74,15.6,0,1,17,2,16,18
2.43,0.308,241.22,10.0,0,0,17,2,9,17
0.262,0.0,247.73,1.2,0,0,0,1,18,0
1.574,0.046,239.96,6.6,1,0,18,6,12,19
0.322,0.082,241.42,1.4,0,0,1,6,7,1
1.62,0.0,242.9,6.6,0,0,18,1,18,18
4.684,0.384,231.98,20.2,0,36,0,12,18,36
1.614,0.124,244.22,6.6,1,1,19,12,26,21
1.218,0.054,237.86,5.0,0,0,18,9,16,18
0.34,0.226,238.74,1.6,0,2,0,7,30,2
0.388,0.236,242.33,1.8,0,2,0,2,27,2
0.18,0.148,239.35,0.8,0,0,0,8,28,0
1.538,0.286,236.41,6.6,1,0,0,3,20,1
1.57,0.218,246.63,6.4,0,0,20,1,18,20
3.846,0.104,236.37,16.2,0,38,18,4,20,56
0.476,0.068,243.11,2.0,0,0,1,5,23,1
0.226,0.194,240.35,1.4,0,0,0,8,22,0
1.02,0.15,242.42,4.2,0,0,12,7,19,12
0.348,0.0,241.88,1.4,0,0,0,4,13,0
0.254,0.056,243.5,1.0,0,0,1,2,27,1
1.454,0.204,242.5,6.0,0,0,18,12,21,18
0.582,0.28,250.79,2.6,0,1,0,12,8,1
0.716,0.064,236.07,3.0,1,0,0,7,28,1
3.446,0.0,236.2,14.6,37,0,18,9,24,55
1.334,0.0,241.49,5.4,0,0,18,11,24,18
1.638,0.316,236.68,7.0,0,0,17,9,19,17
0.216,0.134,242.38,1.0,0,0,0,6,21,0
0.196,0.07,239.49,0.8,0,0,0,6,26,0
0.444,0.384,244.32,2.4,0,2,0,6,11,2
2.462,0.2,241.71,10.2,0,1,19,7,22,20
0.882,0.23,242.53,3.6,0,2,1,8,27,3
1.646,0.0,239.75,6.8,0,0,18,3,24,18
1.42,0.126,240.66,6.6,0,0,1,10,18,1
1.624,0.118,239.69,6.8,1,2,0,3,22,3
1.268,0.0,243.02,5.2,0,0,19,6,11,19
0.25,0.0,244.23,1.0,0,0,0,3,6,0
0.33,0.206,243.09,1.6,0,1,0,9,5,1
0.248,0.0,242.02,1.0,0,0,1,5,1,1
2.314,0.0,241.71,10.0,0,0,18,3,23,18
0.26,0.0,248.09,1.0,0,0,0,2,6,0
0.46,0.238,243.67,2.0,0,0,0,1,23,0
0.502,0.318,243.66,2.4,0,2,0,11,17,2
0.33,0.13,240.1,1.4,0,2,1,8,14,3
1.49,0.112,244.48,6.2,0,0,18,12,22,18
0.214,0.0,240.3,0.8,0,0,0,2,21,0
1.8,0.162,244.04,7.4,0,2,18,3,25,20
0.44,0.054,248.13,2.2,0,0,0,12,1,0
0.286,0.074,238.56,1.2,0,0,0,2,24,0
2.876,0.258,237.69,12.2,0,23,18,7,8,41
0.33,0.116,250.22,1.4,0,0,0,12,22,0
2.426,0.788,238.72,11.0,0,0,17,4,7,17
0.568,0.096,241.96,2.4,0,1,0,7,2,1
0.992,0.414,239.9,4.8,0,0,6,7,12,6
1.29,0.092,240.15,5.4,0,0,18,8,22,18
3.818,0.206,237.96,16.0,1,0,18,5,11,19
1.614,0.06,240.0,6.6,0,0,19,6,12,19
2.164,0.194,235.97,10.2,10,1,0,9,14,11
0.302,0.228,241.84,1.4,0,0,1,9,25,1
2.968,0.372,238.16,12.4,0,1,17,1,2,18
0.268,0.0,240.87,1.2,0,0,0,10,9,0
2.78,0.0,239.12,11.6,0,0,17,12,21,17
0.908,0.124,243.49,3.6,0,0,1,7,23,1
0.342,0.378,240.81,2.0,0,1,1,8,29,2
0.362,0.194,246.65,1.6,0,2,0,1,3,2
1.24,0.078,239.84,5.2,0,1,18,9,7,19
0.718,0.218,246.61,3.0,0,0,0,12,6,0
3.632,0.18,236.67,15.4,0,0,17,2,2,17
2.43,0.108,238.95,10.0,0,0,0,2,18,0
0.274,0.096,239.63,1.2,0,0,1,8,24,1
0.666,0.106,244.15,2.8,0,0,0,12,3,0
1.666,0.078,238.67,7.0,0,0,17,2,16,17
0.258,0.136,240.92,1.2,0,0,0,6,10,0
0.926,0.138,238.79,4.0,0,0,1,9,14,1
1.478,0.0,241.95,6.2,0,0,18,2,8,18
0.35,0.216,243.55,1.6,0,1,0,6,9,1
0.234,0.108,235.2,1.0,0,0,0,8,7,0
0.286,0.05,243.7,1.2,0,0,0,11,14,0
1.418,0.102,240.59,5.8,0,0,18,4,10,18
0.252,0.266,238.69,1.4,0,1,0,8,12,1
0.596,0.316,240.79,2.8,0,1,0,10,7,1
0.334,0.078,243.8,1.4,0,0,0,10,30,0
0.154,0.0,233.08,0.8,0,0,0,7,19,0
0.31,0.082,242.2,1.2,0,0,0,10,26,0
1.29,0.048,241.15,5.2,0,0,18,3,12,18
2.542,0.0,240.69,10.6,0,0,18,3,27,18
0.408,0.212,242.32,1.8,0,1,0,10,24,1
2.756,0.092,239.84,11.4,0,2,0,2,11,2
2.05,0.0,240.3,8.4,1,0,18,11,11,19
0.29,0.112,241.9,1.2,0,1,0,4,8,1
0.428,0.05,242.11,2.0,0,0,0,11,2,0
0.72,0.394,243.07,3.4,0,1,0,10,8,1
0.176,0.15,240.09,0.8,0,0,1,8,17,1
0.218,0.09,241.03,1.0,0,1,0,7,5,1
1.802,0.082,242.28,7.4,0,0,18,5,14,18
1.802,0.254,239.02,7.6,0,2,17,9,30,19
1.046,0.076,239.52,4.4,0,0,0,3,10,0
0.772,0.064,240.48,3.2,0,1,1,2,16,2
1.192,0.0,239.13,5.0,0,0,0,2,8,0
0.366,0.238,245.24,1.8,0,0,1,6,17,1
0.386,0.2,244.01,1.8,0,0,0,12,29,0
1.29,0.0,240.13,5.4,0,0,17,7,15,17
1.41,0.0,237.33,5.8,1,1,17,2,19,19
1.668,0.216,247.92,6.8,0,1,1,12,12,2
0.778,0.06,238.95,3.2,0,0,0,11,6,0
0.318,0.1,237.97,1.4,0,0,0,2,29,0
0.888,0.38,241.75,4.2,0,0,11,8,23,11
0.448,0.102,236.96,2.0,0,0,0,6,3,0
2.802,0.104,238.78,11.8,0,0,17,11,28,17
0.314,0.112,242.92,1.4,0,1,0,12,19,1
0.984,0.0,246.99,4.6,0,0,10,12,26,10
0.248,0.0,243.67,1.0,0,0,1,1,18,1
1.608,0.256,241.43,6.6,0,0,18,1,26,18
0.414,0.094,241.88,2.0,0,0,1,6,9,1
0.23,0.144,236.73,1.2,0,1,0,8,10,1
0.318,0.114,246.53,1.4,0,0,0,12,11,0
2.814,0.0,237.33,11.8,0,0,0,12,11,0
1.802,0.066,239.62,7.4,0,0,18,1,15,18
4.356,0.0,237.25,18.4,37,0,18,12,30,55
0.376,0.192,242.69,1.6,0,0,0,4,5,0
1.394,0.0,247.28,5.6,0,0,19,1,15,19
1.538,0.13,241.6,6.4,0,0,19,8,25,19
0.11,0.0,242.25,0.4,0,0,0,9,16,0
1.198,0.0,239.72,5.0,0,0,19,7,7,19
0.322,0.126,242.95,1.4,0,0,0,2,1,0
1.45,0.078,242.7,6.0,0,0,18,3,10,18
0.264,0.06,242.49,1.2,0,0,0,7,28,0
1.016,0.0,239.22,4.2,0,0,0,11,28,0
0.294,0.2,239.91,1.4,0,2,1,7,17,3
0.33,0.118,244.19,1.4,0,0,0,3,31,0
0.238,0.0,245.16,1.0,0,0,1,5,23,1
2.126,0.08,245.52,8.6,0,0,18,12,20,18
0.296,0.046,242.14,1.2,0,0,1,10,17,1
0.132,0.0,241.37,0.6,0,0,1,7,20,1
0.29,0.218,234.92,1.6,0,0,0,8,9,0
0.31,0.0,245.66,1.2,1,0,0,12,23,1
2.532,0.372,238.99,11.0,0,25,1,5,10,26
9.392,0.0,226.35,41.4,34,67,16,2,22,117
1.41,0.222,240.46,5.8,0,1,0,4,6,1
2.042,0.0,241.53,8.6,1,0,0,2,8,1
0.11,0.0,242.49,0.6,0,0,0,9,11,0
1.352,0.0,241.66,5.6,0,0,19,4,22,19
0.266,0.206,237.11,1.4,0,1,0,6,14,1
1.326,0.11,242.88,5.4,0,1,18,9,17,19
0.226,0.12,240.24,1.0,0,0,0,9,13,0
2.628,0.26,244.79,10.6,1,0,19,12,29,20
0.914,0.228,244.97,3.8,0,2,0,12,22,2
2.926,0.174,235.07,12.4,0,2,17,2,4,19
3.798,0.224,239.94,15.8,1,0,18,1,31,19
